gs_name	pval	padj	log2err	ES	NES	size	gene_set_collection	comparison	direction
REACTOME_FATTY_ACID_METABOLISM	0.00262162413230821	0.170686456899924	0.431707695803346	0.633530047156827	1.55944650295751	128	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	0.00250655526652611	0.170686456899924	0.431707695803346	-0.761789408424314	-1.5970669196488	55	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS	0.00257554755579682	0.170686456899924	0.431707695803346	0.983445920867048	1.57209462890062	6	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	0.00230657997384167	0.170686456899924	0.431707695803346	-0.683384020045898	-1.57764853120706	133	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE	0.0021650907175531	0.170686456899924	0.431707695803346	0.688684639443544	1.64148147113303	99	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0.00314825053820667	0.197905542453475	0.431707695803346	-0.579453508963182	-1.4413591295927	285	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	0.00392280532094523	0.226971055624292	0.407017918923954	-0.541824823865196	-1.37320998541049	371	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_EICOSANOIDS	0.00449044774817774	0.226971055624292	0.407017918923954	0.987111104704005	1.51772254031616	5	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	0.00460665335057531	0.226971055624292	0.407017918923954	0.739862080996792	1.69666018857471	76	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	0.00448833117495898	0.226971055624292	0.407017918923954	-0.575329073506243	-1.4065706499221	244	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_KERATINIZATION	0.00460665335057531	0.226971055624292	0.407017918923954	0.739862080996792	1.69666018857471	76	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.00433569177983768	0.226971055624292	0.407017918923954	-0.785784264645467	-1.59613688125822	44	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_SCAVENGING_BY_CLASS_B_RECEPTORS	0.0037661709965498	0.226971055624292	0.431707695803346	0.988967127987854	1.52057624985283	5	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_S_PHASE	0.00413550874420149	0.226971055624292	0.407017918923954	-0.654668193747972	-1.5171125012355	143	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_HSF1_ACTIVATION	0.00494744291346623	0.237347063980235	0.407017918923954	-0.827324956311686	-1.56612590566721	27	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_MUSCLE_CONTRACTION	0.00527180585421781	0.243950788518217	0.407017918923954	-0.668142591687963	-1.50085859847862	100	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_PHOSPHORYLATED_BMAL1_CLOCK_ARNTL_CLOCK_ACTIVATES_EXPRESSION_OF_CORE_CLOCK_GENES	0.00535273260599489	0.243950788518217	0.407017918923954	-0.844543070162713	-1.54191399955643	21	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	0.00665831604829291	0.296051467220438	0.407017918923954	-0.786618599426004	-1.52707779183892	33	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_CHROMATIN_ORGANIZATION	0.00777769670876252	0.33281458480773	0.407017918923954	-0.58933159030295	-1.4190729463321	203	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	0.00785026173709951	0.33281458480773	0.380730400722792	-0.778882494716003	-1.52444252952049	35	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	0.0111053732271504	0.34905336884647	0.380730400722792	-0.852131175991219	-1.48922712697857	17	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	0.010275322350069	0.34905336884647	0.380730400722792	0.766534727878598	1.63708134535307	42	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION	0.0107081359266458	0.34905336884647	0.380730400722792	-0.820250632458513	-1.5077605200335	22	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_ESR_MEDIATED_SIGNALING	0.0103558520826827	0.34905336884647	0.380730400722792	-0.611064795712545	-1.41731436300872	139	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_FATTY_ACIDS	0.00888166099482549	0.34905336884647	0.380730400722792	0.972132726061197	1.55400983906865	6	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	0.0102809036522537	0.34905336884647	0.380730400722792	-0.778529787393823	-1.49925946605158	31	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	0.0105181670789156	0.34905336884647	0.380730400722792	-0.995547640249332	-1.33036356492382	1	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_IRS_MEDIATED_SIGNALLING	0.00878760489257694	0.34905336884647	0.380730400722792	-0.785206571962714	-1.51211733305909	31	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_MITOCHONDRIAL_TRANSLATION	0.010193716308648	0.34905336884647	0.380730400722792	0.638219439346592	1.51362193910881	96	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_MRNA_3_END_PROCESSING	0.00996345891867965	0.34905336884647	0.380730400722792	-0.6102176213537	-1.42325842692987	150	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_SIGNALING_BY_NOTCH	0.0095171793809434	0.34905336884647	0.380730400722792	-0.625753957708509	-1.45065697269431	146	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS	0.0107932132884768	0.34905336884647	0.380730400722792	-0.630989210773454	-1.45130513189576	126	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R	0.00950369134642648	0.34905336884647	0.380730400722792	-0.77576799573047	-1.50601330652979	33	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3	0.0110069333691678	0.34905336884647	0.380730400722792	-0.68337942265332	-1.48714787979031	76	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	0.0108825612407026	0.34905336884647	0.380730400722792	-0.613364488433914	-1.42371153888302	140	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_FOXO_MEDIATED_TRANSCRIPTION	0.0116338106687466	0.353473947485416	0.380730400722792	-0.727862957183115	-1.52418125766969	54	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_TRANSPORT_OF_FATTY_ACIDS	0.0116205077334744	0.353473947485416	0.380730400722792	0.98742292826461	1.41281176757299	3	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_CHOLESTEROL_BIOSYNTHESIS_VIA_DESMOSTEROL_BLOCH_PATHWAY	0.0123735936777317	0.358048591658807	0.380730400722792	0.933254397325453	1.56926252807113	10	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS	0.0121260060374761	0.358048591658807	0.380730400722792	0.633867634073317	1.50480684427145	95	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES	0.0122796175533663	0.358048591658807	0.380730400722792	-0.737196956323801	-1.50299999438238	45	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_ATTENUATION_PHASE	0.0133415915357831	0.369099622650313	0.380730400722792	-0.811698106336391	-1.5039742950612	24	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_DEVELOPMENTAL_CELL_LINEAGES	0.0141725296848349	0.369099622650313	0.380730400722792	0.650687326365447	1.54312119616583	90	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_DEVELOPMENTAL_LINEAGE_OF_MAMMARY_GLAND_ALVEOLAR_CELLS	0.0151044243246415	0.369099622650313	0.380730400722792	0.91526042524991	1.58690345106393	12	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	0.0134647446884211	0.369099622650313	0.380730400722792	-0.803115877619068	-1.49150670441099	25	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_EXPRESSION_OF_BMAL_ARNTL_CLOCK_AND_NPAS2	0.0147549126205167	0.369099622650313	0.380730400722792	-0.760721519177262	-1.47680329267226	33	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_FORMATION_OF_LATERAL_PLATE_MESODERM	0.0149313227310943	0.369099622650313	0.380730400722792	-0.993321460373998	-1.32738869112033	1	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_FRS_MEDIATED_FGFR4_SIGNALING	0.014669843486531	0.369099622650313	0.380730400722792	-0.896346719322514	-1.47748405724914	11	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.0153875871209127	0.369099622650313	0.380730400722792	-0.732240893894509	-1.48447254717215	43	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF	0.013754575954445	0.369099622650313	0.380730400722792	0.720215921207249	1.58852987215352	55	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_APOPTOSIS	0.0152001726763345	0.369099622650313	0.380730400722792	-0.862623960625151	-1.47831790237016	15	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES	0.0149436196934716	0.369099622650313	0.380730400722792	0.945616567656687	1.52654184604493	8	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	0.0152198316695288	0.369099622650313	0.380730400722792	-0.664233134706932	-1.46051907888645	85	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST	0.0145052779345987	0.369099622650313	0.380730400722792	-0.875830792541639	-1.47289238391596	13	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	0.0175333634296568	0.371666529444935	0.352487857583619	0.836913744383083	1.63526438002588	24	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_DEUBIQUITINATION	0.016934725549914	0.371666529444935	0.352487857583619	-0.562432120854054	-1.36278080481112	210	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_INTERLEUKIN_23_SIGNALING	0.017221999703671	0.371666529444935	0.352487857583619	-0.95012773369426	-1.40763993168693	5	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_MITF_M_DEPENDENT_GENE_EXPRESSION	0.0157312719557182	0.371666529444935	0.352487857583619	-0.646481200999952	-1.42981135165148	88	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_MRNA_SPLICING	0.0171187349816995	0.371666529444935	0.352487857583619	-0.572932215434683	-1.38757867320277	208	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.0174944416352351	0.371666529444935	0.352487857583619	-0.837994183168047	-1.46452061018944	17	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_OAS_ANTIVIRAL_RESPONSE	0.0173872005071547	0.371666529444935	0.352487857583619	0.940962906019128	1.51902927755781	8	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION	0.0171558360300588	0.371666529444935	0.352487857583619	-0.661718608531424	-1.44837710074444	81	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_TRANSLATION	0.0174752064481336	0.371666529444935	0.352487857583619	0.515745655543774	1.37101741799425	243	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_VISUAL_PHOTOTRANSDUCTION	0.0159663538353379	0.371666529444935	0.352487857583619	0.743612534591056	1.59451869619213	45	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT	0.0182485754661081	0.376176264279069	0.352487857583619	0.992430988423865	1.32334818106166	1	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_CELL_CYCLE_CHECKPOINTS	0.0191187968804428	0.376176264279069	0.352487857583619	-0.556068176878407	-1.35258820712634	224	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_CO_INHIBITION_BY_PD_1	0.0188071612456416	0.376176264279069	0.352487857583619	-0.606560584042575	-1.40541213475483	141	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY	0.0195939983592356	0.376176264279069	0.352487857583619	-0.666303420095344	-1.44102285990668	71	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1	0.0208413618717421	0.376176264279069	0.352487857583619	-0.71322996590146	-1.45413600198369	45	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_FIBRONECTIN_MATRIX_FORMATION	0.0203900307086462	0.376176264279069	0.352487857583619	-0.901819935268895	-1.47191994960256	10	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	0.0199857036167375	0.376176264279069	0.352487857583619	-0.781469592238627	-1.47932171459242	27	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_HEME_SIGNALING	0.0194991229108372	0.376176264279069	0.352487857583619	-0.737930691033476	-1.4662361219711	39	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_MAPLE_SYRUP_URINE_DISEASE	0.02064004562397	0.376176264279069	0.352487857583619	-0.945502847308694	-1.40078803743632	5	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION	0.0187283277015459	0.376176264279069	0.352487857583619	0.65678499308169	1.55901452049551	86	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_MRNA_POLYADENYLATION	0.0197695204040525	0.376176264279069	0.352487857583619	-0.61775146424579	-1.42085768661094	126	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION	0.0204985387728716	0.376176264279069	0.352487857583619	-0.611221142666522	-1.40314222711358	124	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_RHO_GTPASES_ACTIVATE_CIT	0.0185513288506994	0.376176264279069	0.352487857583619	-0.840969722960944	-1.48268560364439	18	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_SMOOTH_MUSCLE_CONTRACTION	0.0183868654856508	0.376176264279069	0.352487857583619	-0.767299087619506	-1.48146111555442	32	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	0.020505125854344	0.376176264279069	0.352487857583619	-0.736101757898394	-1.46808969036551	40	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.0210894904458439	0.376922951791897	0.352487857583619	-0.819232056173637	-1.48817334983591	20	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	0.0213561374275252	0.377982898353189	0.352487857583619	-0.758106153861825	-1.46371187784566	32	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_G2_PHASE	0.0222176081535336	0.389449035229729	0.352487857583619	-0.943162217729944	-1.39732033141797	5	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	0.0225521255102338	0.391547855287202	0.352487857583619	-0.670309825006455	-1.46189583744942	77	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO	0.0235958464138332	0.394969902471044	0.352487857583619	0.977146496475403	1.46425555804335	4	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY	0.0236158636145605	0.394969902471044	0.352487857583619	-0.860227032660481	-1.44665140302659	13	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_TGFBR3_EXPRESSION	0.0234197983519417	0.394969902471044	0.352487857583619	-0.815053285382128	-1.48058241723002	20	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_THE_CRY_PER_KINASE_COMPLEX_REPRESSES_TRANSACTIVATION_BY_THE_BMAL_CLOCK_ARNTL_CLOCK_COMPLEX	0.0236158636145605	0.394969902471044	0.352487857583619	-0.859688680226891	-1.44574605098136	13	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS	0.0243386792590656	0.399724435038528	0.352487857583619	-0.976009885720308	-1.33968508333754	3	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_SIGNALING_BY_PTK6	0.0242423964851689	0.399724435038528	0.352487857583619	-0.699133574592797	-1.43849595248079	47	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE	0.0250578899449147	0.407861905085531	0.352487857583619	-0.716629360867032	-1.41898656053133	38	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND	0.0255093585744667	0.411535935232326	0.352487857583619	-0.711402739069895	-1.44222733930573	43	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_INTEGUMENTARY_SYSTEM	0.0265280205999696	0.424215627664426	0.352487857583619	0.701516972199886	1.54810483331828	59	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_NGF_STIMULATED_TRANSCRIPTION	0.027149154804207	0.43037312354843	0.352487857583619	-0.732827228859234	-1.43430235246332	35	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.0281971757980985	0.439345739144731	0.352487857583619	0.712074274872133	1.57635649699814	56	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE	0.0281458697263817	0.439345739144731	0.352487857583619	0.919263693512128	1.54013608742184	9	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Upregulated
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	0.0291512085486852	0.445752413109225	0.352487857583619	-0.743198393399168	-1.43492875037715	32	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_4	Downregulated
