gs_name	pval	padj	log2err	ES	NES	size	gene_set_collection	comparison	direction
REACTOME_TRANSPORT_OF_RCBL_WITHIN_THE_BODY	0.0288378689761807	0.499867156228369	0.352487857583619	0.906453906062772	1.42871110358899	6	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_2	Upregulated
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	0.0280514664379382	0.499867156228369	0.352487857583619	0.807799803662321	1.6178102221933	25	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_2	Upregulated
REACTOME_TRYPTOPHAN_CATABOLISM	0.0267405960984088	0.499867156228369	0.352487857583619	0.912437701854177	1.43814248827564	6	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_2	Upregulated
REACTOME_SIGNALING_BY_BMP	0.0292731375302244	0.500652725984212	0.352487857583619	-0.789014030708179	-1.43591672041908	22	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_2	Downregulated
REACTOME_OAS_ANTIVIRAL_RESPONSE	0.0303114327713488	0.508898366711635	0.352487857583619	0.910357094974385	1.5080792369297	8	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_2	Upregulated
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	0.0302015828542103	0.508898366711635	0.352487857583619	-0.631608213333523	-1.40103171426915	89	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_2	Downregulated
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	0.0315837645173066	0.51148928377585	0.321775918075361	0.898933158985486	1.61075237451228	12	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_2	Upregulated
REACTOME_NICOTINATE_METABOLISM	0.0313560962469012	0.51148928377585	0.321775918075361	0.811450743998103	1.56251080279344	21	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_2	Upregulated
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF	0.0311493404940056	0.51148928377585	0.352487857583619	0.680747265532893	1.52126948009212	55	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_2	Upregulated
REACTOME_RHO_GTPASE_EFFECTORS	0.031067556248048	0.51148928377585	0.352487857583619	0.56230038346231	1.42121937826331	236	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_2	Upregulated
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES	0.032003319045359	0.513737489938658	0.321775918075361	-0.695871405074685	-1.41082103808239	47	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_2	Downregulated
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	0.0330200237403594	0.517373264367316	0.321775918075361	-0.780894574246092	-1.44587957950691	25	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_2	Downregulated
REACTOME_PROTEASOME_ASSEMBLY	0.033077962803812	0.517373264367316	0.321775918075361	0.709300045961501	1.57183606240855	49	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_2	Upregulated
REACTOME_SIGNALING_BY_EGFR	0.0327736939291369	0.517373264367316	0.321775918075361	-0.689672082641568	-1.41367467165478	49	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_2	Downregulated
