gs_name	pval	padj	log2err	ES	NES	size	gene_set_collection	comparison	direction
REACTOME_INNATE_IMMUNE_SYSTEM	4.40704076033964e-10	7.98555785773542e-07	0.814035837847908	0.667976552627212	1.83424534928236	612	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Upregulated
REACTOME_NEUTROPHIL_DEGRANULATION	3.13706799698102e-09	2.8421836052648e-06	0.774939030136436	0.756673551271758	1.95587063838999	308	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Upregulated
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	4.8570963478321e-05	0.0238139095575205	0.557332238758646	-0.487226727425126	-1.42508418442002	821	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	5.25693367715684e-05	0.0238139095575205	0.557332238758646	0.796104416169688	1.87768046664981	115	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Upregulated
REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS	0.000511805636852967	0.185478362795515	0.477270815362862	0.998630281319144	1.47220073463841	4	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Upregulated
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE	0.000646706522387636	0.195305369761066	0.477270815362862	0.808665112039438	1.86056555551238	83	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Upregulated
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.00112822401575976	0.204434191655669	0.45505986738723	0.815382452521064	1.83150613158481	74	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Upregulated
REACTOME_ANTIMICROBIAL_PEPTIDES	0.00103017626897916	0.204434191655669	0.45505986738723	0.962699553466017	1.69552431441437	14	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Upregulated
REACTOME_DISEASES_OF_IMMUNE_SYSTEM	0.000961131976511653	0.204434191655669	0.477270815362862	0.958626996223989	1.71309810248144	17	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Upregulated
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	0.000917479994937818	0.204434191655669	0.477270815362862	0.975558650612332	1.71835808061668	13	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Upregulated
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX	0.00128069913350444	0.210966075446367	0.45505986738723	-0.839364402616517	-1.68497243149679	32	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_ATTENUATION_PHASE	0.00178715359911382	0.243501322511899	0.45505986738723	-0.85025390778766	-1.60909704370075	22	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_HSF1_ACTIVATION	0.00188135679644955	0.243501322511899	0.45505986738723	-0.855552678063984	-1.6585351396091	25	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	0.00177925884813109	0.243501322511899	0.45505986738723	-0.825519016413621	-1.65032266426255	30	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_CHROMATIN_ORGANIZATION	0.00243007840116738	0.282180010686564	0.431707695803346	-0.588629188187628	-1.53281239306037	188	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_RHO_GTPASE_EFFECTORS	0.00249165572350167	0.282180010686564	0.431707695803346	0.667721612464086	1.63570311600036	171	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Upregulated
REACTOME_CHYLOMICRON_CLEARANCE	0.00289010228157713	0.288743421948919	0.431707695803346	-0.992355587744387	-1.39244063361343	3	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	0.0030772403347594	0.288743421948919	0.431707695803346	0.60777817296548	1.55571250420209	275	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Upregulated
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	0.00335597528026066	0.288743421948919	0.431707695803346	0.799483702516335	1.78430004074507	72	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Upregulated
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.00362610171682341	0.288743421948919	0.431707695803346	-0.78487986941071	-1.60645098126837	36	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_KERATINIZATION	0.00335597528026066	0.288743421948919	0.431707695803346	0.799483702516335	1.78430004074507	72	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Upregulated
REACTOME_METABOLISM_OF_RNA	0.00366506551038915	0.288743421948919	0.431707695803346	-0.467714045110066	-1.32926860851501	568	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION	0.0029292689578963	0.288743421948919	0.431707695803346	-0.72347929671625	-1.627129330643	63	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_TGFBR3_PTM_REGULATION	0.00382786310257929	0.289003664244736	0.431707695803346	-0.937392375809458	-1.55403805601093	9	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_CHYLOMICRON_REMODELING	0.00478970092065252	0.322192551262014	0.407017918923954	-0.998209395407626	-1.33833827169674	1	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_PROTEIN_REPAIR	0.00480088238635452	0.322192551262014	0.407017918923954	0.990470647198206	1.46017163881392	4	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Upregulated
REACTOME_RUNX3_REGULATES_WNT_SIGNALING	0.00467203700030466	0.322192551262014	0.407017918923954	-0.987670258543977	-1.43976649067384	4	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_S_PHASE	0.00522888965319001	0.338383858985011	0.407017918923954	-0.629136781121838	-1.53145897970825	108	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND	0.00549742607927155	0.343494346746209	0.407017918923954	0.983934222207562	1.51186215940389	5	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Upregulated
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0.00679101023567077	0.39786332426233	0.407017918923954	-0.517633375841822	-1.37768355374006	277	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_REPRODUCTION	0.00702628387218243	0.39786332426233	0.407017918923954	-0.750070506662403	-1.56228866039693	39	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER	0.0069962915043942	0.39786332426233	0.407017918923954	-0.7296088872529	-1.57460774011341	48	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_IRAK4_DEFICIENCY_TLR2_4	0.00758705984168386	0.404345659797975	0.407017918923954	0.967287424146312	1.54998627469914	7	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Upregulated
REACTOME_MRNA_SPLICING	0.00745788327809774	0.404345659797975	0.407017918923954	-0.549114187229328	-1.43547912020826	204	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_SIGNALING_BY_NOTCH1	0.00820292941443932	0.406941833815948	0.380730400722792	-0.687699680084676	-1.52515499246185	57	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_SIGNALING_BY_NOTCH2	0.00830951868167223	0.406941833815948	0.380730400722792	-0.801960198670116	-1.55388634236964	24	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_Z_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_ZYGOTICALLY_EXPRESSED_FACTORS	0.00786673793486909	0.406941833815948	0.380730400722792	-0.922736579475218	-1.55267871000557	10	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_HEME_BIOSYNTHESIS	0.00879221587873835	0.415617819166776	0.380730400722792	-0.919787737072106	-1.54771672527415	10	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_RUNX3_REGULATES_P14_ARF	0.00894541663769551	0.415617819166776	0.380730400722792	-0.94995703551937	-1.4936841921319	7	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE	0.0100531752959552	0.455408840906769	0.380730400722792	-0.743340090596214	-1.5117710728627	35	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	0.0105415465646143	0.457745280134491	0.380730400722792	-0.801549374365563	-1.5624577858057	26	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	0.0109076002452728	0.457745280134491	0.380730400722792	-0.844979116065298	-1.54622127223158	17	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_FORMATION_OF_LATERAL_PLATE_MESODERM	0.01083949601208	0.457745280134491	0.380730400722792	-0.995576153360017	-1.33480778137359	1	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_SIGNALING_BY_NOTCH3	0.0111152275529346	0.457745280134491	0.380730400722792	-0.762742882835648	-1.54448810427145	34	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_CGMP_EFFECTS	0.0126586846039978	0.493559335594195	0.380730400722792	-0.994944175268591	-1.33396046369604	1	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX	0.0130854745773307	0.493559335594195	0.380730400722792	-0.921566933007391	-1.48344769637617	8	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_GLYCEROPHOSPHOLIPID_CATABOLISM	0.0140277120053085	0.493559335594195	0.380730400722792	0.973837050457504	1.43565005780499	4	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Upregulated
REACTOME_MITF_M_DEPENDENT_GENE_EXPRESSION	0.0138079809290635	0.493559335594195	0.380730400722792	-0.654678810312115	-1.4955735260968	69	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	0.0126586846039978	0.493559335594195	0.380730400722792	-0.994944175268591	-1.33396046369604	1	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_NOTCH4_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	0.0144057704159633	0.493559335594195	0.380730400722792	-0.91827940756777	-1.47815576166637	8	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_CELL_CYCLE_AND_PROLIFERATION	0.0146700891303719	0.493559335594195	0.380730400722792	-0.906648094734759	-1.50306923652003	9	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY	0.0135641818706171	0.493559335594195	0.380730400722792	-0.848398800838499	-1.52641449582623	16	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_SCAVENGING_BY_CLASS_B_RECEPTORS	0.0133752423363672	0.493559335594195	0.380730400722792	0.966617150093156	1.48525364691339	5	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Upregulated
REACTOME_VESICLE_MEDIATED_TRANSPORT	0.0147087219216813	0.493559335594195	0.380730400722792	0.504181523411383	1.35888344485487	487	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Upregulated
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	0.0156534720612497	0.497615638157621	0.352487857583619	-0.646371202037128	-1.5026511722565	83	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_UNSATURATED_FATTY_ACIDS	0.0155279412409458	0.497615638157621	0.380730400722792	-0.965167917099582	-1.44746970615723	5	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
REACTOME_SIGNALING_BY_BMP	0.0155842018976159	0.497615638157621	0.380730400722792	-0.873005120190598	-1.55741464191539	15	C2	deseq2_pseudobulk_DE_ADvsHealthy_KC_5	Downregulated
