tf	cell_type	estimate	std_error	t_value	pval	padj
CREM	VEC	0.280352483473442	0.042996286281325	6.52038833398526	8.04639893835527e-11	4.04758249626356e-10
RFX1	VEC	-0.239266420701172	0.0384625050152132	-6.22077060780452	5.5474272922179e-10	2.70844979561227e-09
FLI1	VEC	-0.276383027445478	0.0445692624146036	-6.20120263320577	6.27442275251902e-10	2.97586907690902e-09
PAX6	VEC	0.21677922139168	0.0352761751945201	6.14520197261508	8.90767619831885e-10	4.1074284692248e-09
THAP11	VEC	0.24603526136535	0.0406119506867949	6.05819856482167	1.52636763928272e-09	6.84802778705219e-09
MYB	VEC	-0.183343566394911	0.0321259523978216	-5.70702353426084	1.24787520151928e-08	5.45124430137368e-08
MAZ	VEC	-0.181762574125014	0.032028531162323	-5.67502059972179	1.50249347527297e-08	6.39522863834137e-08
HIF1A	VEC	-0.235472605014973	0.041961685988954	-5.61160972123377	2.16448259519357e-08	8.98260277005331e-08
ELK1	VEC	-0.300025721145927	0.053685303776756	-5.58860060461888	2.46873133449537e-08	9.99535125673735e-08
CTCF	VEC	0.161013915301371	0.03093179166443	5.20545065892608	2.04965949125774e-07	8.10103513211393e-07
VDR	VEC	-0.210700509302541	0.0410434969715839	-5.13359057705092	3.00168908589341e-07	1.15879160060071e-06
ETS2	VEC	0.161612066399115	0.0316874628244422	5.10018953850907	3.57811941731248e-07	1.34992687107698e-06
FOXL2	VEC	-0.202974933848822	0.0401368488091797	-5.057071989229	4.48187179909065e-07	1.65331270810899e-06
SOX9	VEC	-0.128769816272642	0.0255390845157003	-5.04206860639348	4.84521386694829e-07	1.71128830194344e-06
KMT2A	VEC	-0.13708097446136	0.027176751197347	-5.04405303878785	4.79557399685904e-07	1.71128830194344e-06
E2F1	VEC	-0.185242282914825	0.0370013163698219	-5.00637007244174	5.82762098366138e-07	2.01538559018289e-06
MEF2A	VEC	-0.199584257452675	0.0412741693364282	-4.83557296637158	1.3863092424141e-06	4.69647620899472e-06
GLI2	VEC	0.152798013127406	0.0327272181866088	4.66883595960281	3.14583222014206e-06	1.04441629708716e-05
TCF3	VEC	-0.147298589618524	0.0322402393135595	-4.56878090097098	5.07942910198104e-06	1.6533043743703e-05
TEAD1	VEC	0.15577626931464	0.0342093142263	4.55362151617993	5.45736677033118e-06	1.74215939206726e-05
NFATC1	VEC	0.193194814543256	0.0425550446238629	4.53988043605342	5.82309570178502e-06	1.82383752169116e-05
PAX8	VEC	-0.0834689250051163	0.018673807178267	-4.46983971764791	8.08245514706605e-06	2.48036684042581e-05
SNAI1	VEC	-0.209274957583212	0.0468568882818809	-4.46625811608016	8.21808290502529e-06	2.48036684042581e-05
NR5A1	VEC	0.0505283066889335	0.0114488777843845	4.41338510555598	1.04918076478119e-05	3.11007155274424e-05
NFYA	VEC	0.200157771617701	0.046507165998363	4.30380495824549	1.72607160389719e-05	5.02680502187603e-05
NFYB	VEC	-0.193571357256163	0.0453226376930439	-4.27096407246114	1.99939725655171e-05	5.72241283771696e-05
PGR	VEC	0.114699212370449	0.0270408406509492	4.24170290602347	2.2772415087056e-05	6.40715407534118e-05
STAT1	VEC	-0.157584268329935	0.0374507742244244	-4.20777064275383	2.6454631112656e-05	7.31911460783482e-05
HIC1	VEC	-0.102574704848453	0.0251095837723637	-4.08508184677077	4.50745232205163e-05	0.000122661817288618
E2F4	VEC	-0.152357755978969	0.0383829178668926	-3.96941567880087	7.3533697180319e-05	0.000193755456062428
MXI1	VEC	-0.194259924838736	0.0489390873685287	-3.96942271064211	7.35315373486552e-05	0.000193755456062428
IRF1	VEC	0.1538706113478	0.0396473233531393	3.88098359067702	0.000106002267334449	0.000274943380898726
WT1	VEC	0.151657581406946	0.039284885246657	3.86045626593376	0.000115273047744808	0.000294389629625202
RXRA	VEC	-0.0988999510816716	0.0262160099574854	-3.77250204138837	0.000164363236096125	0.000413398442302376
SPI1	VEC	0.118139233088931	0.0316755119240758	3.72967083758909	0.000194848300817201	0.000482758476651573
FOXO1	VEC	0.162029969085526	0.0439317714375148	3.68821843016244	0.000229350666764016	0.000559885451218039
NR1H3	VEC	-0.191648821492646	0.052841985535032	-3.62682854461611	0.000291122699347967	0.000700382146257427
GATA2	VEC	-0.148496877181317	0.0410714676288318	-3.61557270179149	0.000304019079624468	0.000720959531680881
TAL1	VEC	0.144841139260704	0.040364978167287	3.58828731828938	0.000337536595707821	0.000789170068838004
IRF9	VEC	0.135127757373629	0.0377774105335332	3.57694599670039	0.000352461056805329	0.000812618547634509
TWIST1	VEC	-0.123613835250578	0.0346521961958282	-3.56727275096809	0.000365676076082762	0.000831537378489569
ZEB1	VEC	0.119367659812642	0.0336741287089741	3.54478836985707	0.000398204662609071	0.000893269918825755
TCF7L2	VEC	-0.115993069954124	0.0332851606908605	-3.48482830025735	0.000498655767879155	0.00110369143290586
HNF1A	VEC	-0.0392271724790492	0.0113005682854614	-3.47125662074149	0.000524459018735589	0.00114552890934352
TFAP2A	VEC	-0.116155066543182	0.0341521523133897	-3.40110530889272	0.00067885849611433	0.00146351312149323
EGR1	VEC	0.137697680615854	0.0406773336392855	3.38512061377759	0.00071950994204358	0.00151188165037005
GATA1	VEC	-0.0680069637401545	0.0200708563170117	-3.38834390850146	0.000711134835964268	0.00151188165037005
CLOCK	VEC	-0.0886294575651532	0.0264828038105818	-3.34667953586317	0.000826714244955799	0.00170539005853469
KLF6	VEC	0.101500301489297	0.0303451856912342	3.34485682579354	0.000832148161092227	0.00170539005853469
PAX5	VEC	0.0822661339191995	0.0246712868738046	3.33448896849186	0.000863692813753404	0.00174845130589104
STAT3	VEC	-0.159725159583263	0.0482821835003069	-3.30815940795734	0.000948855129064748	0.00187511846934224
PRDM14	VEC	0.0978061615437818	0.0295438281546333	3.31054462650749	0.000940831044273349	0.00187511846934224
MAF	VEC	0.079026234999251	0.0241804587002698	3.26818593389088	0.00109312477505047	0.00213480838421622
POU2F2	VEC	-0.106582795859456	0.0329185419272049	-3.2377738994379	0.00121620033295873	0.00234754947989708
SOX2	VEC	-0.0911760665589939	0.0285266964450917	-3.19616632562028	0.00140538324062995	0.00268153583844336
FOSL1	VEC	-0.130043333837551	0.0409499802905641	-3.17566291643652	0.00150827376399042	0.00284515278207284
TBP	VEC	0.182378700326599	0.0586081741089149	3.11183044173454	0.00187469357587605	0.00349661947860027
NFIC	VEC	-0.108860482816082	0.035056967742081	-3.10524525729048	0.00191681855981993	0.00349889430325242
PPARA	VEC	-0.0976175335899366	0.0314382938107335	-3.10505188919026	0.00191806856383115	0.00349889430325242
HNF4G	VEC	-0.0250623784939869	0.00816553549757498	-3.06928780132423	0.0021625717632561	0.00390203165978817
ETV4	VEC	0.118993524019636	0.03894460403627	3.05545599870047	0.00226456720995742	0.00404213071884873
STAT2	VEC	0.123860988369408	0.0423984310097392	2.92135782904222	0.00350796972609666	0.00619492526097921
POU2F1	VEC	-0.10783943014576	0.0370292475945096	-2.91227710934505	0.00361132873545312	0.00631032179037072
SMAD1	VEC	0.154690036914192	0.0554651064503358	2.78896132747358	0.0053170728191649	0.0091941050831393
YBX1	VEC	0.112417424459084	0.0409477153935744	2.74538941619987	0.00607559195513599	0.0103974047892018
FOXO4	VEC	-0.138352297542082	0.0507232360231882	-2.72759209366757	0.00641251030510519	0.0108620072515047
LEF1	VEC	0.0564638832610814	0.0218797315612584	2.5806478979413	0.00990292663526688	0.0166049072874172
SPIB	VEC	0.1091310111561	0.0426152570411889	2.56084366804644	0.0104845015344191	0.0174042725471356
KLF5	VEC	0.0719757697403421	0.0282028594855108	2.55207347954627	0.0107516209544029	0.0176709809745631
CEBPB	VEC	0.0893372601243841	0.0353695533607386	2.52582381273583	0.0115876534465947	0.0187154535973961
TBX21	VEC	-0.0453945093426283	0.0179775486659898	-2.52506669212952	0.0116126007260952	0.0187154535973961
ESR2	VEC	-0.0857648017845801	0.0342550690149091	-2.50371125357394	0.0123361885689368	0.0196904548311876
FOXP1	VEC	-0.0903131262418549	0.03612211013088	-2.50021734374394	0.0124583024129766	0.0196959828624201
NANOG	VEC	0.0700884277200357	0.0280855775627015	2.49553093802547	0.0126237756944144	0.0197693091063471
E2F2	VEC	0.041044994409094	0.0168184818137476	2.44046964902287	0.014718736221576	0.0228346748858095
RELB	VEC	-0.101169726141976	0.0418190649823539	-2.41922496795819	0.0156056053847537	0.0239863934617511
NR1H2	VEC	0.11630756064877	0.0483722263484474	2.40442852084072	0.0162507616948576	0.0247488664343702
