tf	cell_type	estimate	std_error	t_value	pval	padj
IRF4	T/NK	0.0344761236943174	0.0276475319199602	1.24698739092249	0.212502613661245	0.261299510131605
PPARA	T/NK	-0.0485230538009859	0.039784482050048	-1.21964774456395	0.222697415633854	0.271821845553086
TEAD1	T/NK	0.0263745900379647	0.0218445230998168	1.20737769908952	0.227384980256276	0.275517567317823
MAX	T/NK	0.100716644230062	0.0847340147712155	1.18862117535679	0.23468589446427	0.282303322326586
ETV4	T/NK	0.0522398227807181	0.0453477423817074	1.15198287802285	0.249422870442951	0.29787191721964
STAT4	T/NK	-0.0681493502596342	0.0594946513206062	-1.14547020189074	0.252108754866058	0.298928952198326
CEBPB	T/NK	0.0393485159460835	0.0354935912925773	1.10860903371906	0.267690619412507	0.315153495194866
PAX5	T/NK	-0.0310336609636711	0.0295997230935816	-1.04844430015632	0.294521140148671	0.344299361018869
CEBPA	T/NK	-0.0404387024527435	0.0389131227896439	-1.03920476059828	0.298795972298413	0.34685406574501
HNF1A	T/NK	0.0118809435930808	0.0115627354342284	1.02752014526861	0.304261121666211	0.350745459698549
BACH1	T/NK	-0.0423655324207097	0.0414614713781299	-1.02180484706717	0.306958328527792	0.351414362314575
RELB	T/NK	0.041519592046593	0.0410536080126134	1.01135062316171	0.311932843154513	0.354663369614035
TFAP2C	T/NK	0.02906585309116	0.0295975184784612	0.982036825564004	0.326163456499832	0.368320637952192
SREBF1	T/NK	-0.0274147052634093	0.0287144872577751	-0.954734278112042	0.339791500689202	0.379342426142
FOXO4	T/NK	-0.0517834861599185	0.0543176231069227	-0.953345952896066	0.340494105392518	0.379342426142
SP3	T/NK	-0.033635626783792	0.0366338896663097	-0.918156032301561	0.358613380212708	0.396865474102064
ATF1	T/NK	0.0425474950652876	0.0474340394254259	0.896982327051847	0.369802649012116	0.406538011496763
HIC1	T/NK	-0.0184124518157866	0.0236835431804568	-0.777436537915502	0.436964545723972	0.477211280198548
NR2C2	T/NK	0.0282167259248756	0.0403652534680056	0.699035023952984	0.484586085156708	0.525760066248455
GATA1	T/NK	-0.013453076358727	0.0204850300753995	-0.656727195869866	0.51140834590209	0.551258346881473
MYB	T/NK	-0.0243082915452119	0.0383413911390928	-0.633996076381987	0.526133282076001	0.56347177306204
SOX10	T/NK	-0.0108441393284646	0.0216778798071924	-0.500239849326349	0.616944080929943	0.656491778425452
SOX2	T/NK	-0.0103080988154284	0.0232728544806354	-0.442923699970084	0.657853891960464	0.695565261563293
RBPJ	T/NK	-0.0123487177618273	0.0348999617252386	-0.353831842540304	0.723490577004543	0.748855029645648
HNF4A	T/NK	0.00983225373585989	0.0280852127215333	0.350086496881734	0.72629915525873	0.748855029645648
GATA3	T/NK	-0.0120924806852386	0.0338009269981539	-0.357755888940533	0.720551985503537	0.748855029645648
NFATC1	T/NK	0.0135929686669948	0.0385847318652242	0.352288794294978	0.72464723691868	0.748855029645648
PGR	T/NK	-0.00616133830471204	0.0295102651583916	-0.20878627391662	0.834629719979239	0.855237861213294
NR2F2	T/NK	-0.00276333968061343	0.0147384974284935	-0.187491275418019	0.85128855294048	0.866956440417912
IRF3	T/NK	0.00448172775711318	0.0343655178809428	0.130413508466244	0.896248306148024	0.901680114064072
ZBTB33	T/NK	-0.00582573678336952	0.0433279026696128	-0.13445693016328	0.893050577685536	0.901680114064072
TBX21	T/NK	0.00504855901878384	0.0527559750121408	0.0956964404055087	0.923768266369231	0.923768266369231
