tf	cell_type	estimate	std_error	t_value	pval	padj
TFAP2A	Fibroblasts	-0.1713450666046	0.0209550568471807	-8.1767884408127	3.19497591281569e-16	8.41850796075246e-16
ESR2	Fibroblasts	0.157823582558993	0.0193717002262892	8.14712083685933	4.07942578897124e-16	1.05810106401441e-15
STAT2	Fibroblasts	-0.139829561535032	0.0175216529933871	-7.98038641604219	1.58550211338171e-15	4.04912847417482e-15
PAX8	Fibroblasts	-0.0727868785739598	0.00913796059784487	-7.96533075346441	1.78989055480728e-15	4.50184594087891e-15
BCL6	Fibroblasts	0.151329940636969	0.0191650376517084	7.89614627360148	3.11589241528538e-15	7.71997225279662e-15
MAX	Fibroblasts	0.200423203835704	0.0259390903797315	7.72668589767944	1.18786731882433e-14	2.89979374889468e-14
IRF8	Fibroblasts	-0.0779055393689986	0.010140890400134	-7.68231745882683	1.67855581385223e-14	4.03826471158652e-14
CTCF	Fibroblasts	-0.118916923224821	0.0155261865988703	-7.65911980173376	2.00964554836751e-14	4.76573087184295e-14
ARNT	Fibroblasts	0.166783767726	0.0234018506430027	7.12694779016841	1.08251723379674e-12	2.53095578605999e-12
MAF	Fibroblasts	0.0734300308505852	0.0103749360802418	7.07763693989654	1.54460188214826e-12	3.56116545050848e-12
SRF	Fibroblasts	0.165385760373579	0.0233760379678809	7.07501248076436	1.57399905774528e-12	3.57923073405091e-12
CLOCK	Fibroblasts	-0.114807965561904	0.0162663622714175	-7.05799881044329	1.77833721950026e-12	3.98924295185193e-12
TBP	Fibroblasts	0.225096251303875	0.032520574523607	6.92165666201486	4.68179605722951e-12	1.03623752733346e-11
CEBPA	Fibroblasts	0.126337581622952	0.0183142480509736	6.89832207532191	5.51540961724715e-12	1.20468157429346e-11
BMAL1	Fibroblasts	0.108119060647193	0.0160007425309456	6.7571277044231	1.46993168464523e-11	3.16894363183258e-11
MAZ	Fibroblasts	-0.10205416655381	0.0151451124421947	-6.73842250715056	1.6713445209493e-11	3.55696398048184e-11
JUN	Fibroblasts	0.121890865977731	0.0182449098855503	6.68081490905403	2.4768249272282e-11	5.20446756860608e-11
THAP11	Fibroblasts	0.146416169672185	0.022255246604302	6.57895067511329	4.92655797242772e-11	1.02226077927875e-10
