tf	cell_type	estimate	std_error	t_value	pval	padj
RUNX2	LEC	-0.356298985562524	0.0748263696314267	-4.76167676338637	2.2062338547594e-06	1.46493927956024e-05
PAX5	LEC	0.154855373297086	0.0333483260830381	4.64357260126019	3.88544843073839e-06	2.4807093827022e-05
FLI1	LEC	-0.298993456872988	0.064550440834734	-4.63193516584169	4.1054946703911e-06	2.52411894549972e-05
IRF1	LEC	0.27163993854989	0.0589840649485692	4.6053105832354	4.65480624325225e-06	2.75963512992812e-05
WT1	LEC	0.279036900406907	0.0610102047599407	4.57361029199697	5.40098906608212e-06	3.09160063782632e-05
BCL6	LEC	0.216735719291756	0.0510593920536093	4.24477673107028	2.39380834881827e-05	0.000132457395301277
TFAP2A	LEC	0.251180410462393	0.0596225335310054	4.2128436278504	2.75184918029051e-05	0.000147357085138137
RBPJ	LEC	-0.287590124684942	0.0690758490952645	-4.16339615729252	3.40856785272286e-05	0.000176819457359998
JUNB	LEC	-0.269090861494884	0.0650649548476739	-4.13572655394695	3.83852264282959e-05	0.000193089320821125
MYB	LEC	-0.194555728464884	0.0477477028341042	-4.07466154216577	4.97691830043559e-05	0.000242990717021267
TWIST1	LEC	-0.285521575339362	0.0702295118302179	-4.06554976531261	5.17208612956455e-05	0.000245304656430776
CREM	LEC	0.271217814980668	0.0690743817230134	3.9264602623335	9.2175814742192e-05	0.000413545547221726
GLI1	LEC	-0.124478975309169	0.0316788715263163	-3.92940055348127	9.10732172291361e-05	0.000413545547221726
NFKB1	LEC	-0.194762071500503	0.0514592010171434	-3.78478615390121	0.000163083733026702	0.000712418412695591
NFYB	LEC	-0.254791936867663	0.0699532944368618	-3.64231504632897	0.000284207257305174	0.00120970268493997
MAX	LEC	0.341184068265301	0.094288359200178	3.61851739874859	0.000311278881432709	0.00129180735794574
TCF4	LEC	-0.219069849400832	0.0608021236206348	-3.60299667767664	0.000330218031529693	0.00133698032277876
HIF1A	LEC	-0.24248495816255	0.0674480235853395	-3.59513808222627	0.000340214294645702	0.00134465649788539
ATF6	LEC	0.343669647665358	0.0994234440436278	3.45662585893276	0.000570226004338777	0.00220133759814505
VDR	LEC	-0.223910845922394	0.0653187354230977	-3.4279727626695	0.000633145214478341	0.00238868421825919
FOXO1	LEC	-0.256985003668044	0.0751801757857233	-3.41825489209411	0.000655913840418609	0.00241959327798865
AR	LEC	-0.227051216910198	0.0676735060038845	-3.35509759014355	0.000823494215759379	0.00297173999600124
ATF4	LEC	-0.222913243537204	0.0674540567046152	-3.30466771647779	0.000984998649883922	0.00347893140171768
PAX6	LEC	0.202251148386795	0.0616672231587835	3.27971875539181	0.00107533428325566	0.00371886439625915
USF1	LEC	0.166369965973816	0.0509197864750068	3.2672950436561	0.00112312649624681	0.00380487751789737
FOS	LEC	-0.183410301873203	0.0565510156408692	-3.24327158044272	0.00122116565907483	0.00405426998812844
HNF1A	LEC	0.126571861185262	0.0399418432784356	3.16890385611215	0.00157707193514552	0.00513321453400306
MAF	LEC	0.130815443907311	0.0415486665638694	3.14848717722912	0.00169031029908701	0.00539599057016238
JUN	LEC	0.183556876345033	0.0601354698519653	3.05238949320414	0.00233086094662349	0.00730043239885849
REST	LEC	0.0332445202451956	0.0111488211288216	2.98188659240868	0.00293492397744286	0.00902217370843545
RELB	LEC	0.13390614416876	0.0453921282505368	2.94998602906831	0.00325267713731807	0.0098171709962691
HNF4A	LEC	-0.144586574284068	0.050059767783425	-2.88827896504828	0.0039579365926387	0.0117324548996076
CDX2	LEC	-0.114580003076707	0.0405537305878106	-2.82538749002655	0.00481727440867364	0.0140292552954355
CLOCK	LEC	-0.116844451709893	0.0414645789082566	-2.81793412079308	0.00492960270885299	0.0141088629253379
