tf	cell_type	estimate	std_error	t_value	pval	padj
PPARA	Melanocytes	-0.073373610398693	0.0936560881862566	-0.783436633107853	0.433656552280838	0.541255546455783
FOXO4	Melanocytes	-0.0813166213218585	0.111421813002901	-0.72980881508131	0.46577037982208	0.576999127242279
EGR1	Melanocytes	0.0755161168738881	0.108422090455072	0.696501207059648	0.486364374587237	0.593650633687363
CDX2	Melanocytes	-0.0458231602799349	0.0654134688707043	-0.700515674692449	0.483856371833288	0.593650633687363
GLI1	Melanocytes	-0.0351698128936179	0.0515617331498292	-0.682091363985393	0.495424534317237	0.600295421143513
TFAP2C	Melanocytes	0.052168084298975	0.0809831079692541	0.644184764047103	0.519683225314505	0.625126198566723
SOX2	Melanocytes	-0.044558722714319	0.0699206521999991	-0.637275558970252	0.524170107201668	0.625987322269618
PAX6	Melanocytes	-0.0628881583136772	0.100123288617015	-0.628107198458421	0.530154674466569	0.628611971153218
FOXM1	Melanocytes	-0.0515432705174991	0.0855548207769257	-0.602458985355041	0.547079090362814	0.644078929079625
CEBPD	Melanocytes	-0.0606515681428701	0.110204193363174	-0.550356264057892	0.582264408488313	0.68067529443
MAZ	Melanocytes	0.041046727525824	0.0784751955780285	0.523053523135358	0.601115530732272	0.692952625705258
SREBF2	Melanocytes	0.0472908673539573	0.0899545907938617	0.525719331682896	0.599262806001522	0.692952625705258
JUN	Melanocytes	-0.0459899963512579	0.0971040142758945	-0.473615809750047	0.635933172954617	0.728033839382527
BACH1	Melanocytes	0.049870647951004	0.107756689974546	0.462807905131313	0.643657200166901	0.731829419367846
BMAL1	Melanocytes	-0.0439598598095368	0.0983532577279712	-0.446958858557817	0.655053880783861	0.739720708912388
POU2F2	Melanocytes	-0.0241249538735054	0.0578913494052576	-0.416728131600858	0.677015067365233	0.759354737720464
YY1	Melanocytes	0.0381493990236763	0.102630342982976	0.37171656953348	0.710225214091424	0.789258978886793
IRF1	Melanocytes	0.0348283131173532	0.094708660583458	0.367741586701696	0.713185824295295	0.789258978886793
TCF3	Melanocytes	0.0380992089073658	0.111164005848907	0.342729722776901	0.731912774110884	0.804619341075541
WT1	Melanocytes	0.0248213096150303	0.0832522281834253	0.298145889385	0.765687242353266	0.832721186026291
POU2F1	Melanocytes	-0.0253273237701003	0.0874876566278483	-0.289495967160679	0.772294323093492	0.832721186026291
GATA1	Melanocytes	0.0147788761516942	0.0511034892241275	0.289195050593857	0.772524473783427	0.832721186026291
PAX8	Melanocytes	0.0126396536181492	0.0499364201680658	0.253114932460301	0.800259553548806	0.857052167026463
ATF3	Melanocytes	0.0157045745361	0.0723907445378218	0.216941746301488	0.828321921531687	0.881419480604231
PAX5	Melanocytes	0.0118655068896975	0.0576602057154314	0.205783290962522	0.837024725849491	0.885007034974621
ATF6	Melanocytes	0.0294627202728841	0.161590337359423	0.182329715714069	0.855380916300999	0.893039195635005
KLF4	Melanocytes	0.0147322250381499	0.0797770165378038	0.184667535557297	0.853547500753533	0.893039195635005
HIC1	Melanocytes	0.0100551140345757	0.0575781674662851	0.174634144799128	0.861421580389932	0.893724889654555
TCF7L2	Melanocytes	0.0123155820732734	0.0848538335403874	0.145138782296873	0.884646360883787	0.912119850352227
MYCN	Melanocytes	0.0072235377486469	0.107408209758213	0.0672531249232049	0.946400906173491	0.957942380639021
TFDP1	Melanocytes	-0.00788504231849156	0.108773772978336	-0.0724902897324519	0.942234066794524	0.957942380639021
NR2F2	Melanocytes	-0.00308513600198493	0.0415050192063736	-0.0743316365340019	0.940769408697215	0.957942380639021
FOXO3	Melanocytes	0.00311005686672227	0.113031565375386	0.0275149411263442	0.978057481388904	0.978057481388904
MYB	Melanocytes	0.00196741540921909	0.0628545322732471	0.0313010905986247	0.975039043952298	0.978057481388904
