tf	cell_type	estimate	std_error	t_value	pval	padj
YY1	Mast	-0.360579301350835	0.0959386689981786	-3.75843552048529	0.000198766679597869	0.00143457690492375
FOXA2	Mast	0.224726578431573	0.0629744592804006	3.56853526015927	0.000406491696034343	0.00281156756423754
TP63	Mast	-0.398749098756122	0.114346404571815	-3.48720276994534	0.000547125710107968	0.0036329147151169
HNF1A	Mast	0.108274081547091	0.0313542818671269	3.4532470558865	0.000618357170040303	0.00394797270102655
CEBPB	Mast	-0.289881650992766	0.0845345565376446	-3.42914972131755	0.000674066289409296	0.00412211127940261
SPI1	Mast	0.397766241355052	0.116290495058975	3.4204535904102	0.000695295878453453	0.00412211127940261
ESRRA	Mast	0.221746969903614	0.0654741574623025	3.38678615347264	0.000783511118830885	0.00419557566857829
TWIST1	Mast	-0.424407544533842	0.125269143553823	-3.38796556353474	0.000780252133191927	0.00419557566857829
HNF4G	Mast	-0.0452916124434921	0.0133503350284154	-3.39254500707971	0.000767717456008551	0.00419557566857829
ETS1	Mast	0.363903064614069	0.108167021311813	3.36426999838562	0.000848213853582243	0.0042463554547221
CEBPA	Mast	0.323995699801291	0.096509601449744	3.35713436729927	0.000869735454581635	0.0042463554547221
CEBPD	Mast	0.624920290406604	0.186100527195166	3.35797162869529	0.000867184140083418	0.0042463554547221
TCF7L2	Mast	0.302401476495735	0.0914563260375498	3.30651240430952	0.00103763792268941	0.00492136843332692
SP1	Mast	-0.342185965812635	0.103815006279793	-3.2961127497349	0.00107566540903018	0.00496001271941694
NFKB2	Mast	0.275557720986329	0.084395528100804	3.26507490606845	0.00119699243250871	0.00537029037287691
SREBF2	Mast	0.332756407302322	0.102915550251181	3.23329571177708	0.00133427396144538	0.00582867046315613
MAZ	Mast	-0.233093734101658	0.0737873527700509	-3.15899304353777	0.00171409553348999	0.00711349646398347
E2F2	Mast	0.157964576698591	0.0500012968671075	3.15920959247169	0.00171285632914096	0.00711349646398347
NFKB1	Mast	0.306513230519528	0.100435756403039	3.05183374424462	0.00243964068271537	0.00987756959343296
ATF2	Mast	-0.460447913597759	0.152088954760444	-3.02749081498398	0.00263969556900426	0.0101904526617374
NR1H2	Mast	0.493103528797039	0.162575625245381	3.03307170464687	0.0025925441165525	0.0101904526617374
RELB	Mast	0.335965618757464	0.111410690463725	3.01555997327611	0.00274314686913073	0.0103491450062659
PRDM14	Mast	0.206036086568554	0.0695370335729332	2.9629691688308	0.00324496568677514	0.0119703178667705
NFATC2	Mast	-0.223299145714735	0.077651851052321	-2.87564485184363	0.00426662528971963	0.0144542815937441
RELA	Mast	-0.321492848234867	0.111077339281461	-2.89431535103871	0.00402630857681404	0.0144542815937441
SOX9	Mast	-0.193425729576195	0.0672146371355282	-2.87773225921284	0.00423912331825027	0.0144542815937441
NR1H3	Mast	-0.508370044884987	0.176656591015493	-2.87773041448764	0.00423914755140369	0.0144542815937441
NFATC1	Mast	-0.248628547149481	0.0872706383655772	-2.84893695985097	0.00463313266320494	0.0153820004418404
GATA4	Mast	0.162958054248071	0.0575771588488197	2.83025521762805	0.00490626995495213	0.0159694276965109
NFYB	Mast	0.493545345724279	0.176906861550571	2.78985982453367	0.00554750112513502	0.0177093305148541
POU2F2	Mast	-0.213511374912254	0.0770393026785377	-2.77146037786939	0.0058640000220174	0.0183664906349979
SMAD3	Mast	0.267819515258994	0.0998401269402003	2.68248372139397	0.00763729216550491	0.0234776018421077
EPAS1	Mast	0.276792491566638	0.103463734876533	2.67526096846343	0.00780053466440185	0.0235434318961947
HIF1A	Mast	-0.341194232330297	0.12981448995088	-2.62832163389002	0.00894008258025772	0.0265009590771925
