tf	cell_type	estimate	std_error	t_value	pval	padj
E2F3	Sweat gland	0.0492811240768469	0.0506284741318055	0.973387504204631	0.330655335634651	0.456089475605227
SOX2	Sweat gland	0.0552427654750491	0.0576932342012728	0.957525890857931	0.338591518145214	0.460706491902504
FOSL1	Sweat gland	0.071956069700001	0.0773338520142776	0.930460177862553	0.352413908229629	0.475615518423727
NFATC1	Sweat gland	0.0477431659873841	0.0537823633936699	0.887710449574692	0.374963661986488	0.501967482981911
SOX10	Sweat gland	-0.0296419464998384	0.0343794397467815	-0.862199812392621	0.388836268538556	0.514301239076267
NR2F2	Sweat gland	-0.0304658087417348	0.0354497620865909	-0.859407988897582	0.390373229660299	0.514301239076267
GLI1	Sweat gland	-0.0480682774944924	0.0571229460892003	-0.841488067149608	0.400326342731594	0.523261203885391
HNF1A	Sweat gland	-0.0218494729934017	0.0261530263334511	-0.835447214208443	0.403715703497999	0.523568802973967
RXRA	Sweat gland	-0.0462227134946912	0.0557787353398859	-0.828679840319696	0.407533067956176	0.524422397525002
MEF2C	Sweat gland	-0.0715861891386498	0.0886146332344853	-0.807837109128736	0.419424795320951	0.535573200179061
TFDP1	Sweat gland	0.071121552354212	0.0889670246173255	0.799414756873433	0.424287539878015	0.537646806257637
BACH1	Sweat gland	0.0633361935495744	0.0810374198169397	0.781567252420527	0.43470046364956	0.546150483495327
E2F6	Sweat gland	0.0535535706681271	0.068952054037621	0.776678395090415	0.437578399426979	0.546150483495327
NRF1	Sweat gland	0.0822453926686197	0.106773371743176	0.770279998897534	0.441361504398264	0.546761266642626
IRF3	Sweat gland	0.045761498856718	0.064101821263851	0.713887654897635	0.475505131761538	0.580395969650113
GATA2	Sweat gland	0.047483479768344	0.066150484612926	0.717810006172889	0.473084258044382	0.580395969650113
GATA3	Sweat gland	-0.0465299204077272	0.0679025863084448	-0.685245186337482	0.493387961770869	0.594707570199203
IRF2	Sweat gland	-0.0463631865865081	0.0678173016902326	-0.683648352720962	0.494395449924638	0.594707570199203
LEF1	Sweat gland	-0.0492534286158299	0.0771878262470868	-0.63809840243673	0.523592459660191	0.625297469810012
HNF4G	Sweat gland	0.0131382575275547	0.0208271388386531	0.630823927824947	0.528336050414639	0.626455602634501
PRDM14	Sweat gland	-0.0357727856854276	0.0603623556267629	-0.592634023539781	0.553593786268226	0.651748712911528
KLF6	Sweat gland	0.0306745515880426	0.0624734162812158	0.491001667812837	0.62356009685836	0.728950535763999
IRF4	Sweat gland	0.0188203202992839	0.0407359494206463	0.462007650906624	0.64420160267125	0.747814447856137
MAF	Sweat gland	0.0195489708923054	0.045843245639192	0.426430777745647	0.669908840298711	0.763963543320115
KMT2A	Sweat gland	0.0238771158936386	0.0563576737806248	0.423671068940523	0.671919742920101	0.763963543320115
IRF9	Sweat gland	0.0208688594041779	0.0484827380731438	0.430438961031739	0.666992437987987	0.763963543320115
FOXM1	Sweat gland	0.0261092902203052	0.0660163893210314	0.395497095324894	0.692581636775781	0.782098991188977
NR3C1	Sweat gland	-0.0270923221223794	0.0728046753172246	-0.372123383619702	0.709899659931623	0.796238807761145
FOSL2	Sweat gland	0.0285686260113776	0.0854935664751464	0.33416112099713	0.738345668407436	0.822586449366673
NFATC2	Sweat gland	-0.0154040754463269	0.0511278131458901	-0.301285631019897	0.763275087212954	0.836591360441102
CTCF	Sweat gland	-0.0196944295967515	0.0661628422213405	-0.297666015176101	0.766035462572575	0.836591360441102
TCF7L2	Sweat gland	-0.0233799636543782	0.077680766123015	-0.300974936541612	0.76351190994694	0.836591360441102
NR1H3	Sweat gland	-0.0634559353122608	0.218566364197602	-0.29032799966829	0.771640654372813	0.837204892979653
JUNB	Sweat gland	-0.0221324816475223	0.0782173384746289	-0.282961323910315	0.777279776202964	0.837847031491507
JUND	Sweat gland	-0.0272663453939389	0.100159707933709	-0.272228683134592	0.785516520083523	0.84126285376687
ERG	Sweat gland	-0.0132996662483324	0.0537489145662627	-0.247440647976925	0.804630788565969	0.856209685268916
TP53	Sweat gland	0.0168810431460754	0.0831753581247358	0.202957264346964	0.839220106915406	0.881227746584725
FOXO4	Sweat gland	0.019971297414462	0.101428598968246	0.196900061891956	0.843955818946448	0.881227746584725
NR1H2	Sweat gland	0.0374621152599005	0.190397633100413	0.196757252965133	0.844067540403442	0.881227746584725
YBX1	Sweat gland	0.0165551394795815	0.096864433386809	0.170910404373831	0.864337486190403	0.891180265264639
GLI2	Sweat gland	-0.0122360907410136	0.0710711621836512	-0.17216674618877	0.863350037768941	0.891180265264639
TP63	Sweat gland	-0.0148503852020612	0.120936904597056	-0.122794487353058	0.902300719073049	0.924579749173618
ATF1	Sweat gland	0.00940265010847272	0.0839551047553664	0.111996169093836	0.910854573299077	0.927618767899673
RFX5	Sweat gland	-0.00689306806309899	0.0699457125911873	-0.0985488289094573	0.92152121827737	0.932759281914899
NFYA	Sweat gland	-0.00804961133924145	0.0956230505193937	-0.08418065827767	0.932933882587704	0.93858802733066
WT1	Sweat gland	-0.00544446484545821	0.0760637302851377	-0.0715776734200218	0.942955920741118	0.942955920741118
