gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	direction
MT1X	556.162320627506	-3.13934946616191	0.433872255432793	-7.2356538747341	4.63291517316958e-13	2.5076706310047e-10	Down in AD
BAG3	585.189920509825	-2.78872116679879	0.388260433331602	-7.18260458030505	6.83957052767944e-13	3.54111329754812e-10	Down in AD
NKRF	140.343065510798	-3.1007459340136	0.432626550589053	-7.16725760310297	7.651497694071e-13	3.79641810587489e-10	Down in AD
RAB31	69.2063981473765	4.41740912272261	0.621649867519212	7.10594396223544	1.1950289846764e-12	5.69216205981062e-10	Up in AD
SAT1	205.474972715585	-3.30552183018863	0.466405733099626	-7.08722383882566	1.36828978018752e-12	6.26676719325884e-10	Down in AD
CLIC3	359.280230547125	2.47837049554195	0.352530580790211	7.03022838468817	2.06195748585761e-12	9.09399620058981e-10	Up in AD
SPRR2D	106.164806750466	8.94063989051727	1.27401727671097	7.01767554801032	2.25589638387355e-12	9.59400504970223e-10	Up in AD
SERPINB13	99.1871192873848	5.81761696275516	0.839560333611023	6.92936139292464	4.22744592450646e-12	1.73587676100079e-09	Up in AD
TSC22D1	349.814885171961	-2.5822626982905	0.374236269462218	-6.90008668053805	5.19708179636724e-12	2.06289500103804e-09	Down in AD
GJB6	135.881478528625	4.45681006589546	0.649863958953553	6.85806622215527	6.97989044873719e-12	2.68117856334072e-09	Up in AD
SLC27A4	88.9150618279715	3.04419463813223	0.444993156065097	6.84099203918296	7.8646627574419e-12	2.92663762861307e-09	Up in AD
MBOAT2	116.587839727112	3.01769120676158	0.442436518835577	6.82061963308015	9.06486623035203e-12	3.27104324457673e-09	Up in AD
NOV	44.3071157898414	-3.88238173626224	0.569632207478504	-6.81559379068072	9.38752042662456e-12	3.28784097765427e-09	Down in AD
LYNX1	259.10739491943	2.85376517733199	0.424486240957627	6.72286849838522	1.78181383052094e-11	6.0622397410981e-09	Up in AD
IRS2	261.499442548696	-3.23544028747869	0.485342427165488	-6.6663042552748	2.62325156934e-11	8.67713324658353e-09	Down in AD
SERPINB4	524.713507161756	12.2119246507743	1.8357978749454	6.65210741195434	2.88925710515888e-11	9.29872259681944e-09	Up in AD
KRT15	84.1630289707183	-4.00401333148395	0.604389531992946	-6.6248886182408	3.47510109680743e-11	1.08898694370481e-08	Down in AD
TMEM45B	152.035437878578	3.64319248413382	0.554039954260219	6.57568548282476	4.84295291271579e-11	1.47871495601589e-08	Up in AD
CYP4F22	148.854374492426	3.22668414662404	0.49330982281967	6.5408876883515	6.11547460282271e-11	1.77617247732714e-08	Up in AD
SDR9C7	80.8972017696303	3.3782633219066	0.516478906198568	6.54095120122443	6.11287770285035e-11	1.77617247732714e-08	Up in AD
ARNTL2	76.6529836452612	3.46423730801298	0.532960571462241	6.49998797942675	8.03264298480822e-11	2.27744553959753e-08	Up in AD
MYC	636.479161926304	-2.64816674884707	0.41121618626318	-6.43984073903217	1.1959893003171e-10	3.31205595073861e-08	Down in AD
CLK1	402.662981296571	-2.37435698481948	0.36988290651182	-6.41921252109445	1.36981068903296e-10	3.70720583750102e-08	Down in AD
S100A7	1028.05889802154	7.8171034941003	1.22116605370703	6.401343593175	1.54015535727598e-10	4.07559333209831e-08	Up in AD
CHI3L1	104.476300768064	2.9643893406225	0.464134346517132	6.38692086217558	1.69259172916366e-10	4.3816048501915e-08	Up in AD
AKR1B10	62.8803823479037	6.72361740442795	1.05359063812158	6.38162219855645	1.75221817767154e-10	4.43944979993886e-08	Up in AD
USPL1	79.0415150020311	-3.4309541197531	0.537926424511642	-6.37811039468436	1.79286264927362e-10	4.4477934224063e-08	Down in AD
SERPINB3	353.613790113673	10.7032225514392	1.68255818499172	6.36127929893364	2.00080243005473e-10	4.86235823205953e-08	Up in AD
VWA1	75.0936940415085	2.86781821923212	0.452765129094562	6.3340085950682	2.3887219783445e-10	5.68898026362525e-08	Up in AD
KRT16	804.410712925667	4.25422212282369	0.675853783154823	6.29458949384788	3.08214417416485e-10	7.19650447567745e-08	Up in AD
AP000438.2	37.9841212986123	-9.00008925751454	1.43395623652186	-6.27640441757469	3.46492225229235e-10	7.93467195774948e-08	Down in AD
PDZK1IP1	406.921362153096	2.72078044789923	0.433931223286117	6.27007300211089	3.6087887118938e-10	8.10819924174176e-08	Up in AD
DUSP5	96.0723264824137	-3.00309648438078	0.485736181017818	-6.18256700188167	6.3067528617667e-10	1.39075579773922e-07	Down in AD
SMIM5	157.517896071523	3.67342707612793	0.594570817892658	6.17828350396962	6.48022722163845e-10	1.40302810464128e-07	Up in AD
NR4A1	153.58982258487	-3.76875233939163	0.610894639817015	-6.16923458441296	6.86213577844579e-10	1.45918415803094e-07	Down in AD
ZNF667-AS1	26.9333920364953	-5.88665765009768	0.957945605906162	-6.14508549734328	7.99204545608371e-10	1.66963644370254e-07	Down in AD
AADAC	80.5967325088094	3.18726113371611	0.5192855710199	6.13778104301298	8.3682090883924e-10	1.71807989352718e-07	Up in AD
SCD	74.8926720903917	5.53250939801673	0.903892822517005	6.12075819189575	9.31311433897049e-10	1.87967060251628e-07	Up in AD
ADRB2	70.3574798936747	-3.72522756141718	0.612284908024257	-6.08414075309789	1.17117684997372e-09	2.32439565491451e-07	Down in AD
ANKRD33B	59.8357611519333	-3.31409282608977	0.547472877290728	-6.05343746431819	1.4178713037997e-09	2.72322765897529e-07	Down in AD
GMNN	97.6623632052339	-2.82674164927324	0.466798470455811	-6.05559321244783	1.39901134258619e-09	2.72322765897529e-07	Down in AD
HSPA1L	22.4101786522397	-8.2553260905549	1.36659091711965	-6.04081732663243	1.5333550048098e-09	2.89828434877382e-07	Down in AD
KCNQ1OT1	233.71643796762	-2.36565056978749	0.392211474498992	-6.03156899682589	1.62375369674632e-09	3.02119672200862e-07	Down in AD
HMGB2	175.975632175168	-2.96914098696069	0.493073146524647	-6.02170490907535	1.72589343462837e-09	3.14019055594355e-07	Down in AD
ITGB1	71.0282681955144	-3.00948644363528	0.49988597589687	-6.02034581633504	1.7404482422932e-09	3.14019055594355e-07	Down in AD
FAM46A	286.204567478077	-2.02617189911127	0.337763294819386	-5.99879243893192	1.98790257352628e-09	3.53312594709715e-07	Down in AD
DHCR7	45.9392383199447	5.91192727913971	0.986859198338862	5.99064921225946	2.09005015272845e-09	3.6600466498074e-07	Up in AD
DAPK2	32.8750668270238	5.16494739231355	0.869445953893031	5.94050425927797	2.84146675209962e-09	4.83374086914318e-07	Up in AD
PRSS22	43.224640025852	5.67217053019242	0.954645410841771	5.94165170206067	2.82164443600086e-09	4.83374086914318e-07	Up in AD
FABP5	1039.74325614947	2.50833180798487	0.423913152247578	5.9170889006056	3.27689595938566e-09	5.41962181727284e-07	Up in AD
LMO4	307.960433621789	-2.34501466258585	0.396213557404468	-5.91856239838854	3.24767791807215e-09	5.41962181727284e-07	Down in AD
PYDC1	89.4495571176191	3.46192882462854	0.585980274356534	5.90792723941107	3.46438959829237e-09	5.65122621047473e-07	Up in AD
C12orf65	62.1328628243417	-3.3386567747718	0.566732382097302	-5.89106407228128	3.83716729854627e-09	6.17472813393094e-07	Down in AD
IRF7	68.1025783635196	3.05205808633995	0.520627959738146	5.86226311755329	4.56600731549227e-09	7.24960201505093e-07	Up in AD
TSPAN13	60.5306117552794	-2.63501821925786	0.45101776491876	-5.84238232773935	5.14595348773179e-09	8.06289659630396e-07	Down in AD
FUT2	34.7742922687467	5.13081316091511	0.882755882798948	5.81226731069395	6.16323198888811e-09	9.53139824982852e-07	Up in AD
ADTRP	45.6701221318659	3.8376529272509	0.661360997387183	5.8026598822915	6.52711056295503e-09	9.96472212611135e-07	Up in AD
TBX3	53.1146292722161	-3.16716624191997	0.546813860453337	-5.79203723785317	6.95377192017475e-09	1.04817108892963e-06	Down in AD
BMP4	106.780341607892	-2.62971645684802	0.456527815313941	-5.76025461896476	8.39871451938056e-09	1.2501486562098e-06	Down in AD
GALNT6	67.6122975980542	2.77733824719699	0.484781929025639	5.72904656899885	1.00996668431466e-08	1.48477571318753e-06	Up in AD
TM7SF2	148.597371922439	2.26497871768394	0.395607285663194	5.72532104378952	1.03238321006486e-08	1.49922186164053e-06	Up in AD
NUAK1	85.2523549725621	-4.14892056932542	0.725015761367839	-5.72252465449569	1.04952608096397e-08	1.50575380386975e-06	Down in AD
SLC5A1	37.9914218196692	3.97743530725325	0.699216957988657	5.68841367734359	1.28224900646099e-08	1.8177406153497e-06	Up in AD
SERPINB6	119.430173226919	2.43341632478433	0.4301560098149	5.65705527590199	1.53992179825457e-08	2.15733985571946e-06	Up in AD
H2AFX	233.743283472497	-2.37170059276762	0.421924819036912	-5.62114501389435	1.89695954413783e-08	2.62662723855735e-06	Down in AD
POLG2	98.9970783659881	-4.04262404914361	0.720121463749922	-5.6138085762536	1.97921161232858e-08	2.7090174574263e-06	Down in AD
C7orf61	44.7331902916551	-5.28835329428267	0.944885120198902	-5.59682143493746	2.18317359481689e-08	2.95423081444086e-06	Down in AD
BBC3	104.056321894231	-3.33177677448454	0.597507323968917	-5.57612708803861	2.45932287634014e-08	3.29051874286049e-06	Down in AD
CD36	31.6750800890187	5.63315343575749	1.01284450636264	5.56171593997924	2.6713486309576e-08	3.49565049422452e-06	Up in AD
IL13RA1	63.118404090037	3.13834246187207	0.564116863440922	5.56328425058816	2.64744123657412e-08	3.49565049422452e-06	Up in AD
CSRNP1	145.457541128745	-2.69919932943122	0.485878680204941	-5.55529484910248	2.77143541628553e-08	3.58720140620958e-06	Down in AD
ALDH3B2	338.318455336971	1.89186804146001	0.340967959517754	5.54852146264933	2.88095523139561e-08	3.64961860589989e-06	Up in AD
SERPINB2	196.431731948421	-2.74075783192356	0.493844754955329	-5.54983687570293	2.85936269885949e-08	3.64961860589989e-06	Down in AD
LGALS4	41.5612725804062	-3.54035782763246	0.638383903947856	-5.54581311611773	2.92591213507104e-08	3.66755386362379e-06	Down in AD
CITED4	193.526370936393	2.34073902721384	0.423595021348024	5.5258889015381	3.27821538109459e-08	4.06635299563275e-06	Up in AD
CACYBP	528.94513798939	-2.19396388881435	0.397792032856249	-5.51535402320937	3.48078558889079e-08	4.27311286520737e-06	Down in AD
RP11-2C24.7	31.6099616512815	-7.05556577976666	1.2802291734187	-5.51117403529058	3.56448057060646e-08	4.33120761579405e-06	Down in AD
C1orf52	171.186345914455	-2.29405646565838	0.416681516281474	-5.50553930524894	3.68039831547778e-08	4.4069783336882e-06	Down in AD
MAP1LC3A	64.5419550107923	2.73666652919304	0.497321697070426	5.50280943967239	3.7378637193694e-08	4.4069783336882e-06	Up in AD
TRA2B	571.897040554179	-2.12777785812694	0.386611552848629	-5.50365823899741	3.71990337138267e-08	4.4069783336882e-06	Down in AD
LAG3	25.2312153122788	-6.218372363112	1.13166496994706	-5.49488808812637	3.90958261422179e-08	4.56424605589736e-06	Down in AD
LITAF	146.108064787619	2.01889285193169	0.367640211838752	5.49149082967338	3.98555021733749e-08	4.60776038718979e-06	Up in AD
GPX3	81.5547880668178	4.44178155170843	0.80989421820478	5.48439716183446	4.1488174499902e-08	4.75039598023877e-06	Up in AD
NLRX1	66.2885846352606	2.78119652958867	0.507664232666646	5.47841732906742	4.29147008853884e-08	4.86693579184005e-06	Up in AD
EIF1AY	27.4836863861656	21.3761741150556	3.9083305014353	5.46938753188999	4.51593374028653e-08	5.07318292257849e-06	Up in AD
MIR22HG	248.069539330947	-2.89250347784018	0.529368206308113	-5.46406724728124	4.65347116801155e-08	5.14751015864282e-06	Down in AD
PM20D2	101.304332156887	-2.44757894732988	0.4479879179004	-5.46349320937277	4.66855136994814e-08	5.14751015864282e-06	Down in AD
GNRH1	73.2391097404035	-3.57093320473531	0.654737252239174	-5.45399424352726	4.92507968682922e-08	5.38053659731765e-06	Down in AD
STMN1	94.3550257345992	-3.36736790789599	0.622461430888263	-5.40976153830238	6.31087243590674e-08	6.83180626970704e-06	Down in AD
ATF3	191.612527773392	-3.1529254555752	0.585592574761508	-5.38416228528731	7.27828156419765e-08	7.69640419417247e-06	Down in AD
EPHA1	96.3571733379608	2.10024260563938	0.390122860525991	5.38354148948793	7.30344032534002e-08	7.69640419417247e-06	Up in AD
TTC9	31.1903935627426	3.97731859991334	0.73848384236518	5.38578960262011	7.21272965254814e-08	7.69640419417247e-06	Up in AD
ASGR1	73.6238512730296	-2.90744720047455	0.54044986769663	-5.37967973397041	7.4618464675761e-08	7.79435681893827e-06	Down in AD
C4orf46	26.1407740835344	-4.41766153916961	0.822230793515716	-5.37277559294569	7.75337977069228e-08	7.82434290757658e-06	Down in AD
IKZF4	60.9925717331235	-3.88714462187972	0.723047117965008	-5.37605990716062	7.61334696586897e-08	7.82434290757658e-06	Down in AD
ING1	143.014595335955	-3.24152950277837	0.603190494121101	-5.37397312187677	7.70203437465119e-08	7.82434290757658e-06	Down in AD
NELL2	33.9795904920706	7.2910063916967	1.3568603567323	5.37343902452533	7.72489358446649e-08	7.82434290757658e-06	Up in AD
PPP1R15A	460.272116359797	-2.63400965225938	0.491964408077076	-5.35406547509167	8.59997177397154e-08	8.6057532676011e-06	Down in AD
OAS1	54.4367625557178	2.82878550227133	0.528589610223862	5.35157227375945	8.71932998669212e-08	8.65248179012748e-06	Up in AD
KCNJ14	37.8416370149985	-3.98103587876443	0.745672060838288	-5.33885616458384	9.35348108296721e-08	9.05538640129867e-06	Down in AD
PKIB	35.0118629687515	-3.76525971799976	0.704947136163273	-5.34119443124837	9.23361555888129e-08	9.05538640129867e-06	Down in AD
U2AF1	116.341793876648	-2.96843714200195	0.555872130590195	-5.34014385439727	9.28728568874119e-08	9.05538640129867e-06	Down in AD
PHLDA3	194.350753929952	2.50123269054702	0.468945473122982	5.33373885430613	9.62108628850193e-08	9.23934641318395e-06	Up in AD
ANGPTL4	88.197258697351	3.73195780448083	0.701941058665757	5.31662560325862	1.05709261392072e-07	1.00702870772543e-05	Up in AD
RP11-12M5.3	31.9889516129863	-5.63956049820919	1.06469526570638	-5.29687759479949	1.17799602730742e-07	1.11329973755371e-05	Down in AD
ASPG	116.333402466959	2.93588918917151	0.556593216104246	5.27474842349073	1.32938326346703e-07	1.23674186729417e-05	Up in AD
WEE1	174.01418960181	-2.92985648967713	0.555375414355317	-5.27545226876512	1.32429077658326e-07	1.23674186729417e-05	Down in AD
SDHA	34.3176764954217	-3.25031046370146	0.616744749973326	-5.27010641572876	1.3634468813837e-07	1.25859887314086e-05	Down in AD
ZNF667	22.5646879574038	-7.28866550375415	1.39010354895698	-5.24325364770342	1.57769413526365e-07	1.4451678279015e-05	Down in AD
MCL1	711.648808671715	-2.12618662765082	0.408267201875244	-5.20783109170875	1.91060721358648e-07	1.736756541938e-05	Down in AD
MDFI	31.6660626025641	6.45694466072416	1.24129193897372	5.20179375857596	1.97374188656998e-07	1.78055442312692e-05	Up in AD
CFAP45	38.7156505765675	5.86550412070102	1.13150984107469	5.18378533511477	2.17427173466863e-07	1.93144143486703e-05	Up in AD
CNNM4	15.9795581810641	-7.75806605526062	1.49639042280272	-5.18451998692282	2.16571920718595e-07	1.93144143486703e-05	Down in AD
DSG4	25.4217648717925	-6.21936841886122	1.20007789900022	-5.18247059131958	2.18965899989124e-07	1.93144143486703e-05	Down in AD
CLEC7A	40.9603819184494	3.74628406180318	0.723221644136843	5.17999439338452	2.21892569326313e-07	1.94286523201304e-05	Up in AD
GPBP1	547.888631557679	-2.46041156122895	0.47598649043655	-5.16907855719264	2.35251002754238e-07	2.03179500758648e-05	Down in AD
MX1	26.796028991813	4.91182788541759	0.950263530615775	5.16891128320446	2.35461631715598e-07	2.03179500758648e-05	Up in AD
SLC22A3	43.8371444412202	2.89138694222485	0.55967412023243	5.16619732394285	2.38904575664048e-07	2.04667315612049e-05	Up in AD
RSRP1	448.224594174434	-1.96086631282645	0.380660168149819	-5.15122536291925	2.58789984410627e-07	2.20119366740124e-05	Down in AD
IL33	29.1441390533779	-5.21932913216412	1.01505062439155	-5.141939728664	2.71916356214571e-07	2.29643969489582e-05	Down in AD
ZDHHC1	86.9952173147909	3.0489206260841	0.593185467226103	5.13991119900777	2.74868340183846e-07	2.3050226724713e-05	Up in AD
SMURF2	103.063073404845	-2.8727576658573	0.559260199388878	-5.1367103702292	2.79589341682965e-07	2.32821669983269e-05	Down in AD
MVD	106.944677203674	2.03222386809451	0.396327623776962	5.12763619332819	2.93402719340429e-07	2.4262774874346e-05	Up in AD
RP11-1391J7.1	36.2824281794801	-4.70606452330639	0.919877011232348	-5.11597144601074	3.12130280850437e-07	2.56334302370138e-05	Down in AD
PARD6B	101.233699286993	-2.92233764573928	0.572041969040284	-5.10860706713897	3.24542482519068e-07	2.631698505304e-05	Down in AD
RGS20	17.6167657051356	7.31273150335281	1.43152887736114	5.10833670141045	3.25007117624496e-07	2.631698505304e-05	Up in AD
TSC22D3	45.2381631097233	-2.62714086643367	0.514406212333255	-5.10713285229863	3.27083791388135e-07	2.631698505304e-05	Down in AD
KLF11	67.9629554920779	-2.35359183477433	0.462135417972926	-5.09286183928065	3.52698721301814e-07	2.8187492438e-05	Down in AD
CENPV	20.2261324126062	-4.57334457450323	0.899545838756888	-5.08405950809943	3.69452103252026e-07	2.93295709701675e-05	Down in AD
DUOXA1	238.180674208503	1.68979377718972	0.332523817265498	5.0817225397137	3.74027478900065e-07	2.94961537665031e-05	Up in AD
IFI6	55.726786698425	3.76401322313836	0.741373789933416	5.07707889629659	3.83281747709351e-07	3.00270990244931e-05	Up in AD
HAP1	37.4659229026238	-3.78632738018655	0.747246687389822	-5.06703802650825	4.0405358920766e-07	3.14475172567635e-05	Down in AD
MEGF6	33.3722932873078	-4.30567586253133	0.850752247320201	-5.06102202620546	4.17015031232123e-07	3.22455518955332e-05	Down in AD
CARD18	43.1965667910788	2.95937159306512	0.585226823684066	5.05679417500988	4.26362969458927e-07	3.27556789697865e-05	Up in AD
CDH3	64.6735089451216	4.810418960861	0.951584898603385	5.05516530151027	4.30018148346648e-07	3.28247186571275e-05	Up in AD
MRPL18	332.880019639292	-1.76008948041445	0.349339962808468	-5.03832847025136	4.69615014168252e-07	3.52218309549004e-05	Down in AD
NR4A3	17.975458469236	-5.7146752262639	1.13416411295829	-5.03866694508441	4.68785417626946e-07	3.52218309549004e-05	Down in AD
PTTG1	118.742734217641	-3.27961620243099	0.650969166489312	-5.03805152572435	4.70294854033352e-07	3.52218309549004e-05	Down in AD
PHF13	145.956359031686	-2.99511914414628	0.595402197233386	-5.03041332071579	4.89423614100051e-07	3.64253524793963e-05	Down in AD
FAM89A	84.6423192603828	2.31831575763297	0.461163277164217	5.02710400509067	4.97942323511464e-07	3.68291750830715e-05	Up in AD
CFAP53	20.343002336839	-5.49366365520697	1.09480900765099	-5.01791967075071	5.22340075855239e-07	3.8395219896816e-05	Down in AD
HNRNPU-AS1	182.396140213632	-3.13743300336393	0.62621004438232	-5.01019271650078	5.43755561147184e-07	3.97241792769366e-05	Down in AD
PCF11	417.029744895969	-2.42124599742801	0.484203238668956	-5.00047460253231	5.71893615194288e-07	4.15250559130096e-05	Down in AD
IL36RN	26.6125711092907	5.03093668262779	1.00729194154665	4.99451695692416	5.89832092897912e-07	4.25680034074444e-05	Up in AD
IL36G	17.0212346031217	7.28018719177284	1.45832125858081	4.9921696943907	5.97047623171487e-07	4.28291752814823e-05	Up in AD
BCORL1	46.9452514393363	-3.26247580683585	0.654472542730011	-4.98489332069919	6.19960091146279e-07	4.42064956010173e-05	Down in AD
PMAIP1	237.050114561951	-3.23740055973009	0.650422904403901	-4.97737785340924	6.44514282762151e-07	4.56837861853077e-05	Down in AD
ABHD3	58.5800913535818	-2.59110775244678	0.521303846743352	-4.97043666305887	6.68022815152792e-07	4.70699152830737e-05	Down in AD
PNRC2	154.424231189079	-2.02498394018443	0.407504684590009	-4.96922861689743	6.72197783278063e-07	4.70854776663246e-05	Down in AD
CTD-2540F13.2	23.426393872401	-6.6255057785903	1.33470935596219	-4.96400639509563	6.90536680165325e-07	4.80871975871854e-05	Down in AD
TOB2	290.798260908994	-2.56675361054549	0.517192633265475	-4.96285802514123	6.94633595600743e-07	4.80912607931026e-05	Down in AD
JUN	580.184533776377	-1.68611903846263	0.339984965701618	-4.95939293957611	7.07138054829316e-07	4.86739881902167e-05	Down in AD
THAP9-AS1	87.9844628082563	-1.9569530733151	0.395195288885285	-4.95186336566668	7.35062099014424e-07	5.03052843394469e-05	Down in AD
PLA2G4E	161.41496845741	2.04158735309805	0.41258690540596	4.94826017585132	7.48797763058835e-07	5.09524786428834e-05	Up in AD
CXCL14	889.289470839271	-2.4159830683541	0.488956491655085	-4.94110030153431	7.7682930542649e-07	5.2328374661178e-05	Down in AD
UPF2	170.343084102141	-2.10520197049637	0.426080486058162	-4.94085516558719	7.77806711036993e-07	5.2328374661178e-05	Down in AD
RGS16	36.8771048417435	-2.6680421706927	0.541079926058465	-4.93095759461683	8.18274974126809e-07	5.47416763590003e-05	Down in AD
LCE3D	37.5249655742345	6.49305750758698	1.31780956501175	4.92715918899034	8.34337778335092e-07	5.53532456380115e-05	Up in AD
TMPRSS13	65.1657987527555	2.33530767606344	0.474019825116939	4.92660338728939	8.36713487978005e-07	5.53532456380115e-05	Up in AD
C3orf58	125.225609622087	-2.24848945639658	0.457175612151017	-4.91821828775469	8.73354908096124e-07	5.65116310252114e-05	Down in AD
S100A8	1153.23157373815	5.90781990513937	1.2013038892248	4.91783965583569	8.75045407726188e-07	5.65116310252114e-05	Up in AD
SH3PXD2A-AS1	32.5238568787638	3.81399192958902	0.775644563985086	4.91719030427235	8.77951943203234e-07	5.65116310252114e-05	Up in AD
TAF7	323.515200594354	-1.98535329071066	0.403517930871508	-4.92011169472134	8.64948381337929e-07	5.65116310252114e-05	Down in AD
TMEM136	25.8627746278677	-3.54253830620914	0.720209592071964	-4.91876024035954	8.70940692468384e-07	5.65116310252114e-05	Down in AD
HIC2	17.3248828262709	-4.66111268678838	0.949009099232867	-4.91155742400804	9.03558167983081e-07	5.72317588528858e-05	Down in AD
KLK7	284.96608379959	1.64534987861658	0.334967024859425	4.9119756767314	9.01632400417968e-07	5.72317588528858e-05	Up in AD
SCO2	93.6077334264692	2.09298444332844	0.426075119579957	4.91224281153003	9.00404496263269e-07	5.72317588528858e-05	Up in AD
CALD1	88.467378390104	-2.35595191174598	0.479934590554357	-4.90890208397918	9.15876894601921e-07	5.77050902694162e-05	Down in AD
SERTAD3	93.194817013682	-2.15008826011663	0.438794191531801	-4.8999925286404	9.58402998553332e-07	6.0066646877753e-05	Down in AD
ZNF281	53.8369485282872	-3.25989740142601	0.665822708577151	-4.89604418628548	9.77850878380805e-07	6.09646505746525e-05	Down in AD
RECQL	205.45839150031	-1.91190606906786	0.391238571309213	-4.88680362641646	1.02486224100536e-06	6.356281023902e-05	Down in AD
ID3	300.415102220808	-1.86982056514285	0.382805224665943	-4.884522061512	1.03680034167456e-06	6.39700438790709e-05	Down in AD
CTD-3252C9.4	171.929213472075	-3.55168834366795	0.72745734743258	-4.88233207926615	1.04838506449734e-06	6.42833466460247e-05	Down in AD
IER5	510.893226420334	-1.88006605992705	0.385138922146622	-4.88152703302033	1.05267489049167e-06	6.42833466460247e-05	Down in AD
PLA2G3	79.347472809317	2.15098925211805	0.441378621896098	4.87334262560729	1.09725680898541e-06	6.66639493948893e-05	Up in AD
ERO1B	17.8231696369922	-6.96083706805973	1.42899560416088	-4.8711395946856	1.10956409184787e-06	6.70694883539312e-05	Down in AD
TYMP	297.140029999971	3.05509542986036	0.627734603589614	4.86685840224549	1.1338620544009e-06	6.81920673929591e-05	Up in AD
MED26	87.0068500348259	-3.33557624429286	0.686359154279888	-4.85981169405756	1.17497457697895e-06	6.96099366301757e-05	Down in AD
SLC38A2	1169.61999740456	-2.03739233582713	0.419123619850928	-4.86107735124015	1.16748620259564e-06	6.96099366301757e-05	Down in AD
ZBED6	107.738532077413	-2.65634819885227	0.546566499539905	-4.86006405641101	1.17347777341652e-06	6.96099366301757e-05	Down in AD
NFE2L3	40.3907427838076	2.86138728014011	0.589949123236272	4.8502271932255	1.2332013924342e-06	7.26978325797347e-05	Up in AD
HAL	37.0034605469562	3.06241858661329	0.632443981458219	4.84219737462329	1.28411115996089e-06	7.53260871567205e-05	Up in AD
FAM173A	61.9059829873303	2.71571268492751	0.561293438057828	4.83831183618383	1.30946582047739e-06	7.64368577953176e-05	Up in AD
BGN	36.8954499325661	-3.55372793984028	0.734954291337789	-4.83530470088373	1.32941839987471e-06	7.70404416728679e-05	Down in AD
ZNF217	227.584139100816	-3.00184557303938	0.620882126603189	-4.83480751726951	1.3327452959868e-06	7.70404416728679e-05	Down in AD
NRARP	254.919507213814	-3.54040034090678	0.733501931693559	-4.82670895321634	1.38807746454256e-06	7.98513354964868e-05	Down in AD
FGF18	50.2165662446977	-5.14980552328384	1.06738357758158	-4.8246999780079	1.40214171155289e-06	7.98885334984297e-05	Down in AD
TSC22D2	191.762342966322	-3.44167167883718	0.713322378861775	-4.82484747545555	1.4011044811767e-06	7.98885334984297e-05	Down in AD
