gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	direction
RPF1	6.67428353716624	0.147713175761528	1.14612289706563	0.128880747553087	0.897452010832388	0.987809217846677	Up in AD
SAP30L	4.44406254510808	-0.161384693619878	1.20692119838453	-0.133716015458086	0.893627140394026	0.987809217846677	Down in AD
SAT2	4.50514643097116	0.156018911107153	1.19016105516437	0.131090586799285	0.895703647548258	0.987809217846677	Up in AD
SCP2	53.3945221664547	-0.0660359156301846	0.472555090387317	-0.139742258571503	0.888863636460098	0.987809217846677	Down in AD
SLC20A2	4.7131615143624	-0.129787736738035	1.082250685125	-0.119923912751364	0.904543421541046	0.987809217846677	Down in AD
SLC50A1	16.9724295403603	-0.0790998366160473	0.661449866953797	-0.119585535605788	0.904811478404322	0.987809217846677	Down in AD
SPTSSB	57.3249121021443	0.0599017449724772	0.427440993311222	0.140140384076036	0.888549073531275	0.987809217846677	Up in AD
SQSTM1	20.6360112643412	-0.0750977632386058	0.614744965260093	-0.122160843085283	0.902771636825095	0.987809217846677	Down in AD
STRBP	5.37460112972153	-0.137121378679555	1.06767704230066	-0.128429640468883	0.897808975679023	0.987809217846677	Down in AD
SUFU	5.40561135446017	0.13617922735348	1.12591438499481	0.120949895630037	0.903730721231761	0.987809217846677	Up in AD
THEM6	5.5391952474597	-0.143737607495434	1.06846470560472	-0.134527239637815	0.892985672743647	0.987809217846677	Down in AD
TIMM10B	5.11110207381303	-0.152244595820204	1.09366168472875	-0.139206299302663	0.889287130849395	0.987809217846677	Down in AD
TINF2	7.85769387337936	0.11086872466218	0.853343170202282	0.129922789018044	0.896627514074977	0.987809217846677	Up in AD
TMEM199	8.8072158733638	-0.106788847825076	0.812484396950009	-0.131434952136867	0.895431240674817	0.987809217846677	Down in AD
TMEM33	9.91301969645585	0.115229349483492	0.874743416515305	0.131729313199667	0.895198398972475	0.987809217846677	Up in AD
TMEM41B	10.8122667004114	-0.0937670809581537	0.761162689554919	-0.123189276412094	0.901957217072118	0.987809217846677	Down in AD
TMEM80	6.24826847730111	-0.132318487174776	0.97555507482225	-0.135634051413125	0.892110585057776	0.987809217846677	Down in AD
