gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	direction
WNT2	10.5631316485321	2.19020270194275	2.41258096696952	0.907825574324207	0.363970384268635	0.741500344096966	Up in AD
NDUFAF2	1407.92682682678	0.535471930389412	0.590255500913188	0.907186683666615	0.36430808438843	0.741704201410298	Up in AD
BMP1	193.364539993427	0.479357678773461	0.528458046627098	0.907087481840759	0.364360537319886	0.741711192006887	Up in AD
RP11-1000B6.3	122.994484057061	0.669125997479122	0.737980408250717	0.906698863544623	0.364566064574482	0.741995608072026	Up in AD
SLC22A23	331.332273457797	0.518184795346173	0.571574492648761	0.906591882616784	0.364622655933447	0.741995608072026	Up in AD
TPST1	39.0341106988292	-0.851798386845303	0.939609428240508	-0.906545167858056	0.364647369084898	0.741995608072026	Down in AD
ANTXR1	450.291097762021	-0.444083747124483	0.490128621523954	-0.906055528329882	0.3649064623124	0.742223374277313	Down in AD
CHRAC1	606.356423014724	0.41026455636312	0.452773959821836	0.906113409270614	0.364875828564623	0.742223374277313	Up in AD
CRYL1	142.52079807539	-0.497869897680013	0.549445576966108	-0.906131414195958	0.364866299704649	0.742223374277313	Down in AD
ZNFX1	419.793922382499	-0.614647329161493	0.678605804524835	-0.905750179357623	0.365068096220309	0.742452333858803	Down in AD
GTDC1	83.5642228294211	0.588159638638555	0.649531285538916	0.905513947877906	0.365193174039882	0.742606896438309	Up in AD
CDC14B	57.3013644102181	0.804388799019247	0.888529494902311	0.905303429581351	0.365304660011629	0.742653142576124	Up in AD
FGGY	482.563033974667	-0.494708606004334	0.546498313091574	-0.90523354629539	0.365341673397842	0.742653142576124	Down in AD
KCNMB1	9.65459601096931	-1.48814127979565	1.64400444536189	-0.905192978032408	0.365363161280594	0.742653142576124	Down in AD
ANKRD22	540.496744393926	0.42505233857716	0.469654732966171	0.905031523674171	0.365448686991665	0.742727210593806	Up in AD
RP11-359E3.4	9.37506926663593	1.68910860864805	1.86685058577265	0.904790464497174	0.36557640428103	0.742886996128965	Up in AD
F10	17.3716514673133	-1.05246051063826	1.1639019291887	-0.904251882606532	0.365861854864159	0.743239304851023	Down in AD
YWHAZ	7771.76548694433	-0.420946857578078	0.465522861101472	-0.90424529652975	0.365865346372157	0.743239304851023	Down in AD
ZCCHC17	739.135586935745	-0.582393265745333	0.644108288159095	-0.904185331025396	0.365897137124795	0.743239304851023	Down in AD
PACS2	228.582948406783	0.492307214375646	0.544577756416389	0.904016384391624	0.365986713566251	0.743321471539725	Up in AD
PGAM5	403.092035283807	0.464317268234504	0.513704241837094	0.90386107495244	0.366069071561645	0.743388957428433	Up in AD
EFS	774.353425488183	0.396029333826787	0.438205050175933	0.903753468080267	0.366126140465008	0.743405076674186	Up in AD
AHRR	17.1027172136527	-1.12553570835506	1.2459124980706	-0.90338262927617	0.366322855963512	0.743422745114769	Down in AD
KIAA2013	1076.08542679709	-0.575710005271252	0.637293894957431	-0.903366578318953	0.366331371857492	0.743422745114769	Down in AD
MARCH9	374.79566969992	0.477168327439793	0.528149502192337	0.903472076484174	0.366275401682009	0.743422745114769	Up in AD
RFK	317.496509693948	-0.453498293814499	0.501946700550494	-0.903478981567443	0.366271738498877	0.743422745114769	Down in AD
GPR157	467.863481248631	0.45578105150386	0.504625718092836	0.903206148958127	0.366416495025754	0.743495773935186	Up in AD
AL365181.2	9.05162168098621	-1.39882449291658	1.54906209102085	-0.903013830772102	0.36651855453217	0.743603144090408	Down in AD
DOLPP1	200.344035119293	0.507690934592026	0.562406601666649	0.90271154905992	0.366679005360902	0.74382893552967	Up in AD
DAP	851.678559681903	-0.484843080860873	0.537251990876156	-0.902450040380839	0.366817849232216	0.744010841385076	Down in AD
ARHGAP18	109.830626944105	0.532800780761738	0.591362868358746	0.900970976146101	0.367603751625326	0.744541973498612	Up in AD
BHLHB9	40.5702939784555	-0.728709724103384	0.8085691584175	-0.901233637861709	0.367464109498238	0.744541973498612	Down in AD
DUSP2	779.767402341262	-0.649854967615185	0.720616141802187	-0.901804622347154	0.367160663910371	0.744541973498612	Down in AD
FSTL4	59.3350319691192	0.722309102717807	0.801330764885119	0.901386960753166	0.367382611812935	0.744541973498612	Up in AD
KIAA1522	1310.07930428093	0.43425625880599	0.481730550665663	0.901450527075619	0.367348826891881	0.744541973498612	Up in AD
MTHFD2	368.609773911639	0.434399029277964	0.482150553503135	0.900961382542806	0.367608852618048	0.744541973498612	Up in AD
NDUFAF5	271.957634831716	-0.437570943661355	0.485485221926586	-0.901306412427779	0.367425425294477	0.744541973498612	Down in AD
PCDHGA10	109.375857415481	0.545891970096849	0.605512111126349	0.901537657242566	0.367302521147573	0.744541973498612	Up in AD
SLC50A1	590.591149570047	0.41394739958441	0.459522301154011	0.900821132173243	0.367683429852903	0.744541973498612	Up in AD
STK17A	436.325117304945	-0.561371464442285	0.623219051665329	-0.900761077412864	0.367715366467962	0.744541973498612	Down in AD
TMEM189	659.914887355181	0.527419906439456	0.585254012140614	0.901181188848881	0.367491990980768	0.744541973498612	Up in AD
UQCC1	202.262653833499	0.630566644779848	0.699707139831307	0.901186523453043	0.367489155086966	0.744541973498612	Up in AD
ZNF530	40.1107849351519	-0.751598236524499	0.834410562799679	-0.900753501972313	0.367719395146066	0.744541973498612	Down in AD
CALCOCO2	952.209651379557	0.387438426769223	0.430529632304007	0.899911173815892	0.368167523257792	0.744552632239195	Up in AD
